Date,Open,High,Low,Close,Volume
13-02-2007,12549.2,12658.2,12549.2,12654.8,204846458
14-02-2007,12651.3,12759.4,12651.2,12741.9,210906436
15-02-2007,12741.7,12779,12728.7,12765,183207511
16-02-2007,12764.1,12769.2,12744,12767.6,243599343
20-02-2007,12766.8,12795.9,12704.7,12786.6,205800060
21-02-2007,12782.9,12782.9,12707.2,12738.4,213449242
22-02-2007,12735.8,12763.7,12650.6,12686,206799156
23-02-2007,12679.9,12682.1,12628,12647.5,215354574
26-02-2007,12647.9,12697.2,12608.5,12632.2,230107493
27-02-2007,12628.9,12629.4,12086,12216.2,393347203
28-02-2007,12214.9,12353.5,12186,12268.6,412745954
01-03-2007,12265.6,12289.2,12059.5,12234.3,371941072
02-03-2007,12233.8,12247.4,12107.4,12114.1,315110789
05-03-2007,12111.6,12188.8,12039.1,12050.4,278684433
06-03-2007,12051.2,12224.4,12050.6,12207.6,278771678
07-03-2007,12204.5,12256.9,12179,12192.5,263570356
08-03-2007,12193.3,12303.6,12193.3,12260.7,241007950
09-03-2007,12262,12330.9,12228.5,12276.3,211118535
12-03-2007,12275.7,12350,12246.5,12318.6,219605196
13-03-2007,12307.5,12307.6,12072,12076,312369862
14-03-2007,12074.5,12142.9,11939.6,12133.4,333432808
15-03-2007,12133.2,12188.1,12105.9,12159.7,232626436
16-03-2007,12160.2,12190.4,12082.1,12110.4,388580009
19-03-2007,12110.4,12234.7,12110.4,12226.2,208493076
20-03-2007,12226.8,12294,12213.1,12288.1,196593220
21-03-2007,12289,12479.7,12263.5,12447.5,245921698
22-03-2007,12446.7,12476.2,12408.7,12461.1,232728649
23-03-2007,12460.5,12511,12448.7,12481,206503123
26-03-2007,12480.4,12486.8,12367.2,12469.1,220031440
27-03-2007,12468.6,12468.7,12377.3,12397.3,209339791
28-03-2007,12396.5,12396.5,12257.4,12300.4,224730779
29-03-2007,12301.5,12381.9,12267.6,12348.8,208187713
30-03-2007,12348.9,12416.7,12242.6,12354.3,233709668
02-04-2007,12354.5,12395,12324.3,12382.3,209443779
03-04-2007,12379,12534.3,12379,12510.3,220429256
04-04-2007,12511.4,12541.5,12495.8,12530,210042083
05-04-2007,12523.2,12572.5,12500.4,12560.2,164861706
09-04-2007,12562.6,12593.6,12555.3,12569.1,191667444
10-04-2007,12568.5,12588.5,12549.5,12573.8,214669487
11-04-2007,12573.1,12580,12456.7,12484.6,245556053
12-04-2007,12483.6,12557.3,12428.2,12553,218203571
13-04-2007,12551.9,12615.4,12530.2,12612.1,224277536
16-04-2007,12611.6,12731.2,12611.3,12720.5,225060735
17-04-2007,12719.5,12790,12707.5,12773,256931134
18-04-2007,12771.1,12838.5,12729,12803.8,262043601
19-04-2007,12799.8,12830.1,12734.9,12808.6,262520317
20-04-2007,12811.2,12966.3,12810.2,12962,415651301
23-04-2007,12961.5,12983.9,12916.6,12919.4,223300880
24-04-2007,12919.6,12989.9,12901.7,12953.9,238449937
25-04-2007,12951.4,13107.5,12951.4,13089.9,250084129
26-04-2007,13088.8,13132.8,13068.1,13105.5,251655294
27-04-2007,13104,13148,13073.4,13120.9,271009853
30-04-2007,13120.2,13162,13061.5,13062.9,264141103
01-05-2007,13062.8,13137.8,13041.3,13136.1,248992150
02-05-2007,13133.9,13256.3,13130.5,13211.9,251332588
03-05-2007,13206.7,13246.8,13196,13241.4,247244965
04-05-2007,13243.1,13284.5,13228.8,13264.6,236285967
07-05-2007,13264.1,13317.7,13260.8,13313,206163027
08-05-2007,13309.4,13314.4,13237.5,13309.1,225660439
09-05-2007,13300.6,13369.3,13278.3,13362.9,236954582
10-05-2007,13359,13359.1,13210.9,13215.1,224680029
11-05-2007,13212.2,13333.5,13212,13326.2,257744236
14-05-2007,13325.8,13383.8,13297,13346.8,199549906
15-05-2007,13346,13481.6,13339.5,13383.8,265271317
16-05-2007,13374.1,13489.6,13363.9,13487.5,237821099
17-05-2007,13487,13516.7,13447.8,13476.7,195801842
18-05-2007,13476.4,13558.5,13476.4,13556.5,282953016
21-05-2007,13556.5,13586,13529.1,13542.9,215613158
22-05-2007,13545,13586.7,13529,13540,201365760
23-05-2007,13540.8,13609.8,13505.2,13525.7,208315151
24-05-2007,13522.6,13624.5,13423.9,13441.1,240749439
25-05-2007,13441.9,13516.1,13440.1,13507.3,183436237
29-05-2007,13507.3,13564.7,13465.3,13521.3,205590983
30-05-2007,13517.9,13636.1,13456.7,13633.1,224847495
31-05-2007,13633,13673.1,13614.7,13627.6,243544958
01-06-2007,13628.7,13692,13624.4,13668.1,212782583
04-06-2007,13667.2,13690.4,13618.8,13676.3,177812270
05-06-2007,13673.2,13673.5,13551,13595.5,223051175
06-06-2007,13590.7,13591.1,13437.3,13465.7,236882282
07-06-2007,13463.5,13480.2,13259.8,13266.7,298872231
08-06-2007,13267.1,13431.2,13251.5,13424.4,242011639
11-06-2007,13423.7,13478.1,13381.6,13425,183373718
12-06-2007,13424.4,13449.5,13294.6,13295,233338425
13-06-2007,13287.6,13485.1,13287.6,13482.3,253132964
14-06-2007,13482.4,13581.6,13479.3,13553.7,228761741
15-06-2007,13556.7,13688.7,13556.5,13639.5,425138483
18-06-2007,13639,13667.9,13608.8,13613,174400762
19-06-2007,13611.7,13652.2,13577.2,13635.4,233772213
20-06-2007,13636.5,13674.4,13483.2,13489.4,274602016
21-06-2007,13486.7,13564.2,13398.9,13545.8,241266142
22-06-2007,13545,13545.1,13359.7,13360.2,380960644
25-06-2007,13360.1,13488.8,13299.8,13352,251761973
26-06-2007,13352.4,13452.5,13308.7,13337.7,241033397
27-06-2007,13336.9,13433,13259.9,13427.7,246082128
28-06-2007,13427.5,13498.3,13389.3,13422.3,207054476
29-06-2007,13422.6,13524.5,13314,13408.6,262059452
02-07-2007,13409.6,13537.9,13409.5,13535.4,196429079
03-07-2007,13531.5,13591.7,13531.5,13577.3,111651840
05-07-2007,13576.2,13580,13513.5,13565.8,188818503
06-07-2007,13559,13633.6,13538,13611.7,175985796
09-07-2007,13612.7,13670.5,13609,13650,192765951
10-07-2007,13648.6,13649.2,13496.2,13501.7,274430154
11-07-2007,13500.4,13591,13474.8,13577.9,224386902
12-07-2007,13579.3,13869.9,13579.2,13861.7,300515700
13-07-2007,13859.9,13932.3,13845.9,13907.2,223786909
16-07-2007,13907.1,13989.1,13895,13951,209057375
17-07-2007,13952,14022,13942.8,13971.5,266005131
18-07-2007,13955,13965.9,13823.6,13918.2,324398324
19-07-2007,13918.8,14015.8,13918.8,14000.4,265479172
20-07-2007,14000.7,14009.3,13797.7,13851.1,377591129
23-07-2007,13851.7,13974,13851.7,13943.4,237407033
24-07-2007,13940.9,13941,13701.6,13717,297048215
25-07-2007,13718.2,13822.2,13674.8,13785.1,266916150
26-07-2007,13783.1,13783.5,13335.3,13473.6,426863136
27-07-2007,13472.7,13520.8,13265.5,13265.5,337062608
30-07-2007,13266.2,13397.7,13219.1,13358.3,295428183
31-07-2007,13360.7,13498.5,13199.8,13212,319900698
01-08-2007,13211.1,13393,13132.7,13362.4,355922275
02-08-2007,13357.8,13503.3,13350.4,13463.3,264841604
03-08-2007,13462.2,13471.8,13175.2,13181.9,301792276
06-08-2007,13183.1,13470.2,13158.6,13468.8,311900704
07-08-2007,13467.7,13608.1,13347.2,13504.3,273373101
08-08-2007,13497.2,13695.8,13484.8,13657.9,288124821
09-08-2007,13652.3,13652.3,13270.7,13270.7,362518210
10-08-2007,13270.6,13306.5,13057.9,13239.5,338624599
13-08-2007,13238.2,13338.2,13219.5,13236.5,215214039
14-08-2007,13235.7,13269.8,13018.3,13028.9,269190766
15-08-2007,13021.9,13116.6,12836,12861.5,272664589
16-08-2007,12859.5,12885.8,12517.9,12845.8,457210207
17-08-2007,12848,13167.7,12847.8,13079.1,424026055
20-08-2007,13078.5,13181.7,12982.8,13121.3,231814180
21-08-2007,13120,13178.3,13052.2,13090.9,204093700
22-08-2007,13088.2,13246.4,13088.2,13236.1,205432594
23-08-2007,13237.3,13298.6,13169.2,13235.9,198203015
24-08-2007,13231.8,13381.5,13208.7,13378.9,186145819
27-08-2007,13377.2,13387.3,13305.5,13322.1,152511696
28-08-2007,13318.4,13318.6,13034.8,13041.8,230524572
29-08-2007,13043.1,13293.4,13043.1,13289.3,227424755
30-08-2007,13287.9,13315.1,13184.6,13238.7,193288060
31-08-2007,13240.8,13429,13240.8,13357.7,234924218
04-09-2007,13358.4,13494,13317.5,13448.9,262342004
05-09-2007,13442.8,13443.2,13248.2,13305.5,231949288
06-09-2007,13306.4,13398.7,13274.8,13363.3,203523297
07-09-2007,13360.7,13360.8,13082.2,13113.4,238355566
10-09-2007,13116.4,13207.2,13021.9,13127.8,221684479
11-09-2007,13129.4,13326,13129.2,13308.4,200104435
12-09-2007,13298.3,13360,13263,13291.7,195269873
13-09-2007,13292.4,13469.3,13292.4,13424.9,209901769
14-09-2007,13421.4,13459.8,13323.8,13442.5,204738186
17-09-2007,13442,13451.5,13362.4,13403.4,169745994
18-09-2007,13403.2,13740,13403.2,13739.4,277553590
19-09-2007,13740.6,13867.5,13739.9,13815.5,276636705
20-09-2007,13813.5,13822.1,13741,13766.7,200959459
21-09-2007,13768.3,13877.2,13768.2,13820.2,419415838
24-09-2007,13821.6,13874.4,13750.9,13759,236769280
25-09-2007,13757.8,13787.2,13696.3,13778.7,213134225
26-09-2007,13779.3,13915.8,13779.3,13878.2,206584194
27-09-2007,13879.5,13920.4,13868.2,13912.9,156903081
28-09-2007,13912.9,13924.8,13850.3,13895.6,203053885
01-10-2007,13895.7,14115.5,13893.5,14087.5,205731894
02-10-2007,14087.1,14107.5,14012.1,14047.3,169362038
03-10-2007,14038.9,14038.9,13947.7,13968,178883734
04-10-2007,13967.9,14010.4,13951.6,13974.3,143235046
05-10-2007,13969.1,14124.5,13968.8,14066,183596301
08-10-2007,14065.4,14068,14009.7,14043.7,116415350
09-10-2007,14043.7,14167,14034.4,14164.5,176744037
10-10-2007,14165,14165,14009.5,14078.7,163256246
11-10-2007,14079.1,14198.1,13950.2,14015.1,235137349
12-10-2007,14016.3,14101.8,14013.7,14093.1,178815613
15-10-2007,14092.4,14118.5,13904.3,13984.8,220550713
16-10-2007,13986.3,13992,13877.9,13912.9,229916517
17-10-2007,13920.7,14012.8,13774.7,13892.5,315411668
18-10-2007,13887.9,13913.8,13820.3,13889,205548574
19-10-2007,13888.5,13888.5,13511.9,13522,332322392
22-10-2007,13521.6,13587.2,13407.5,13567,229469308
23-10-2007,13568.9,13684.6,13540.9,13676.2,206639224
24-10-2007,13675.6,13690.5,13470.2,13675.2,259111499
25-10-2007,13677.8,13741.2,13547.6,13671.9,274307439
26-10-2007,13675.7,13811.2,13675.2,13806.7,311426730
29-10-2007,13807.3,13901.4,13805.3,13870.2,207902030
30-10-2007,13869,13869.3,13778.4,13792.5,189799887
31-10-2007,13792,13962.5,13767.7,13930,277747250
01-11-2007,13924.2,13924.2,13548.9,13567.9,335607545
02-11-2007,13569.9,13632.9,13446,13595.1,279810099
05-11-2007,13592.6,13618.3,13446.9,13543.4,259534134
06-11-2007,13542.3,13669.7,13511.9,13660.9,252307584
07-11-2007,13646.7,13647.3,13287.6,13300,273068164
08-11-2007,13299.7,13354,13080.3,13266.3,403738667
09-11-2007,13261.2,13262.1,13017.4,13042.7,356767984
12-11-2007,13039.2,13162.3,12981,12987.5,292045473
13-11-2007,12975.1,13318.6,12975.1,13307.1,298166513
14-11-2007,13305.5,13367.2,13197.8,13231,267429997
15-11-2007,13230.7,13260.3,13055.8,13110,242544235
16-11-2007,13109.5,13211.2,13051.6,13176.8,314939061
19-11-2007,13176.3,13176.3,12937.6,12958.4,285846582
20-11-2007,12955.9,13107.4,12839.7,13010.1,325893735
21-11-2007,13006.7,13007.7,12786.5,12799,284573175
23-11-2007,12796.1,12980.9,12796.1,12980.9,122243823
26-11-2007,12980,13037.3,12724.1,12743.4,265636103
27-11-2007,12744.8,12991.8,12744.8,12958.4,295985077
28-11-2007,12958,13325.9,12958,13289.5,310107670
29-11-2007,13287.9,13346.3,13214.8,13311.7,201499433
30-11-2007,13314.2,13467,13281.7,13371.7,312592085
03-12-2007,13368.2,13407.2,13296.3,13314.6,212190900
04-12-2007,13311.2,13316.3,13237.6,13248.7,204868297
05-12-2007,13244,13459,13244,13445,256873345
06-12-2007,13445.8,13631.6,13426.2,13619.9,197246517
07-12-2007,13618.3,13668.1,13601.4,13625.6,179343617
10-12-2007,13623.5,13754,13623.5,13727,190196698
11-12-2007,13726.9,13780.1,13414.6,13432.8,280597489
12-12-2007,13434.8,13704.5,13321.6,13473.9,310564514
13-12-2007,13474,13527.6,13353.9,13518,248712153
14-12-2007,13515.1,13515.4,13332.1,13339.8,245556675
17-12-2007,13339.2,13339.5,13158.4,13167.2,243423994
18-12-2007,13168.7,13279.5,13092,13232.5,232980876
19-12-2007,13232,13300.3,13146.8,13207.3,208297434
20-12-2007,13206.5,13288.4,13153.6,13245.6,203880432
21-12-2007,13241.7,13474,13241.6,13450.7,430659635
24-12-2007,13450.7,13563,13449.3,13549.3,86399776
26-12-2007,13548,13563.3,13492.7,13551.7,122366747
27-12-2007,13549.2,13551,13349.5,13359.6,145839710
28-12-2007,13361.2,13451.4,13298.2,13365.9,142976208
31-12-2007,13364.2,13364.7,13246.5,13264.8,167240291
02-01-2008,13261.8,13279.5,12991.4,13044,239577589
03-01-2008,13044.1,13137.9,13023.5,13056.7,200558319
04-01-2008,13046.5,13046.7,12789,12800.2,304178718
07-01-2008,12801.2,12884.2,12733.8,12827.5,306792903
08-01-2008,12820.9,12906.4,12567.5,12589.1,322694023
09-01-2008,12590.2,12737.2,12502.3,12735.3,332815834
10-01-2008,12733.1,12931.3,12632.2,12853.1,325292255
11-01-2008,12850.7,12851.1,12543.9,12606.3,301975631
14-01-2008,12613.8,12794.6,12613.7,12778.2,245304746
15-01-2008,12777.5,12777.5,12488.8,12501.1,339725618
